id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,dining_cost
22192,Wangs Kitchen,Yes,No,Midtown,2.8/5,39.0,080 39253925,Casual Dining,Delivery,,1.0,Chinese,1.0
51082,Beijing Bites,Yes,No,Chinatown,3.9 /5,514.0,"080 28029788
080 28029799",Casual Dining,Dine-out,7.0,2.0,Chinese,1.0
23200,Shanghai Court,Yes,No,Midtown,4.1/5,181.0," 9980137409,  9980497409",Casual Dining,Dine-out,5.0,2.0,Chinese,1.0
34123,North American And Bengali Mess,No,No,Tribeca,3.7 /5,34.0, 8971812966,,Dine-out,1.0,2.0,American,0.0
32173,Market Table,No,Yes,Tribeca,4.5 /5,550.0,080 49652848,Cafe,Cafes,7.0,4.0,Snacks,1.0
34102,Cafemoto,Yes,No,Tribeca,4.0 /5,201.0," 6360827051
 8129229603",Cafe,Dine-out,7.0,4.0,Snacks,1.0
2248,24th Main,No,Yes,Midtown,4.1/5,1235.0," 9900092563,  8722148555",Casual Dining,Dine-out,7.0,3.0,American,1.0
16214,Nandhanam Restaurant,Yes,No,East Village,3.7/5,7.0, 8310884153,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
30341,The Rice Company,No,No,East Village,,0.0, 8340766542,Delivery,Delivery,1.0,1.0,American,0.0
21252,Bengaluru Foodies,No,No,Chelsea,,0.0, 9739840548,Quick Bites,Dine-out,,2.0,American,0.0
33991,Nuts Over Salads Cafe,Yes,Yes,Tribeca,4.4 /5,211.0,"080 25533344
 7019629831",Cafe,Dine-out,7.0,2.0,Snacks,1.0
51478,Shreyas Veg,No,No,Chinatown,,0.0," 8453009473
 9741000378",Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
41356,Maashpacheez,Yes,No,Staten and Ellis Islands,3.5 /5,17.0, 7624836700,Quick Bites,Delivery,1.0,3.0,American,0.0
3005,The Royal Corner - Pai Viceroy,Yes,Yes,Chelsea,4.2/5,815.0," 9980909054,  9845184810",Casual Dining,Delivery,7.0,2.0,American,1.0
16732,Dilli6 Paratha,Yes,No,East Village,3.0/5,4.0, 9871289772,Takeaway,Delivery,1.0,2.0,American,0.0
17851,Srinathji's,Yes,Yes,Greenwich,3.6/5,592.0," 8105886845,  9110651171",Casual Dining,Delivery,7.0,5.0,Italian,1.0
46078,Jimi's Beer Cafe,No,Yes,Greenwich,3.9 /5,822.0," 8892607344
080 25203879",Bar,Drinks & nightlife,7.0,3.0,American,1.0
40876,Vishwaas Take Away,No,No,Staten and Ellis Islands,3.2 /5,7.0," 9740956336
 7760615222",Quick Bites,Delivery,1.0,2.0,American,0.0
20379,Appana Restaurant,Yes,No,Lower Manhattan,3.5/5,11.0, 9591264628,Quick Bites,Delivery,1.0,1.0,American,0.0
32645,Azimmo Treat,Yes,No,East Village,3.8 /5,43.0, 8861752567,Casual Dining,Delivery,1.0,2.0,American,1.0
22647,Express Food Point,No,No,Midtown,,," 9148999507,  9886141036",Quick Bites,Delivery,1.0,2.0,Mexican,0.0
21751,Turquoise,No,No,Midtown,2.8/5,56.0,080 42456060,Lounge,Drinks & nightlife,1.0,1.0,American,1.0
34507,Swaadam Veg,Yes,No,Lower Manhattan,3.6 /5,34.0, 8049994999,Casual Dining,Dine-out,1.0,2.0,Mexican,0.0
31885,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137.0, 8050765508,Quick Bites,Dine-out,6.0,2.0,American,0.0
37185,New Limra Hotel,No,No,Lower Manhattan,3.3 /5,5.0, 9900597569,Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
10884,Chianti,No,Yes,Tribeca,4.7/5,4845.0,"080 41132021, 080 41132024",Casual Dining,Dine-out,7.0,1.0,Italian,1.0
9164,Willys Top Cafe,Yes,No,Chelsea,4.0/5,310.0," 7795808555, 00 09176703991",Cafe,Delivery,7.0,3.0,Snacks,1.0
29150,Hyderabadi Burger House,No,No,Lower Manhattan,NEW,0.0,"00 08041160999,  9343377779",Quick Bites,Dine-out,1.0,1.0,Italian,0.0
2909,Rajdhani Thali Restaurant,Yes,Yes,Midtown,3.9/5,886.0," 9886022552, 080 41126111",Casual Dining,Delivery,7.0,1.0,American,1.0
10542,Grillopia,Yes,No,Lower Manhattan,3.9/5,88.0," 7042445999,  7042067999",Quick Bites,Dine-out,4.0,6.0,Italian,1.0
6761,Zodiac,No,No,Chinatown,3.6/5,62.0," 9731207900,  8040200200",Casual Dining,Buffet,2.0,5.0,Italian,1.0
10691,Nanu's Shawarma,No,No,Lower Manhattan,,0.0, 9900900292,Quick Bites,Dine-out,,3.0,Chinese,0.0
30294,Ande Ka Funda,No,No,Tribeca,3.2 /5,9.0, 8147883925,Quick Bites,Delivery,1.0,3.0,American,0.0
35190,The Paramount Hotel,Yes,No,Tribeca,,243.0," 9743540000
 9743570000",,Delivery,3.0,4.0,American,1.0
17723,Shalimar,Yes,No,Greenwich,4.0/5,153.0,080 49652615,Casual Dining,Delivery,5.0,3.0,American,1.0
17609,Chai Cafe,No,No,Greenwich,3.9/5,49.0, 9620644111,Cafe,Cafes,5.0,1.0,Snacks,0.0
966,Chicken Magic,Yes,No,Lower Manhattan,3.7/5,207.0, 8095577245,Quick Bites,Delivery,1.0,2.0,Chinese,0.0
1794,Spicy World,Yes,No,Midtown,3.4/5,7.0, 9008485177,Takeaway,Delivery,1.0,1.0,American,0.0
6941,HOMMS,Yes,No,Staten and Ellis Islands,4.5/5,224.0,080 49652648,Quick Bites,Delivery,5.0,4.0,Chinese,0.0
10894,Om Made Cafe,No,No,Tribeca,4.0/5,2729.0,"080 43024010, 080 25533369",Cafe,Dine-out,7.0,4.0,Snacks,1.0
22454,D View Cafe,Yes,No,Midtown,4.0 /5,516.0, 9538943596,Cafe,Delivery,7.0,4.0,Snacks,1.0
36710,Big Wong XL,No,Yes,Tribeca,4.5 /5,697.0, 9902667866,Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
36727,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1475.0,080 49653231,Cafe,Dine-out,7.0,4.0,Snacks,1.0
32269,Swadista Aahar,Yes,No,Lower Manhattan,4.1 /5,789.0," 9844006825,  9844615361",Quick Bites,Delivery,7.0,4.0,Mexican,0.0
10932,Nuts Over Salads Cafe,Yes,Yes,Tribeca,4.4/5,197.0,"080 25533344,  7019629831",Cafe,Dine-out,7.0,,Snacks,1.0
20460,Jalpaan,Yes,Yes,Chelsea,4.0/5,870.0,"080 26761992,  9591996826",Casual Dining,Delivery,7.0,2.0,American,1.0
45824,Pasta Street,Yes,Yes,Greenwich,4.5 /5,1673.0,"080 48504242
080 48501500",Casual Dining,Dine-out,7.0,3.0,Italian,1.0
41139,Chullah Bhatti,Yes,Yes,Staten and Ellis Islands,4.0 /5,561.0,"080 42097844
 7406790215",Casual Dining,Delivery,7.0,2.0,American,1.0
8546, 99 Variety Nachos,Yes,No,Chelsea,3.6/5,37.0, 7899689049,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
3454,Kapoor's Cafe,Yes,No,Chelsea,4.0 /5,201.0, 9886752502,Casual Dining,Dine-out,7.0,1.0,American,1.0
33452,Star Bowl,Yes,No,East Village,3.7 /5,27.0, 8042070493,Delivery,Delivery,1.0,3.0,American,1.0
20514,DeliBox.in,Yes,No,Lower Manhattan,3.7/5,67.0, 7337889660,Delivery,Delivery,1.0,1.0,Mexican,0.0
36974,Ganesh Restaurant,Yes,No,Tribeca,3.7 /5,51.0," 9845177981
 8971812966",Quick Bites,Dine-out,,2.0,Chinese,0.0
33304,Akshaya Grand,Yes,No,Lower Manhattan,3.4 /5,29.0," 9844508520, 080 26682939",Casual Dining,Delivery,1.0,1.0,American,1.0
4807,Float,Yes,Yes,Staten and Ellis Islands,4.4/5,3061.0," 9066887042,  9066887086",Casual Dining,Dine-out,7.0,2.0,American,1.0
17964,Sri Srinivas Park Hotel,Yes,No,Lower Manhattan,NEW,0.0, 8095956143,Quick Bites,Delivery,1.0,2.0,American,0.0
17198,Hotel Tanish,Yes,No,East Village,3.7/5,15.0, 8861437462,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
30514,Samosa Singh,Yes,No,East Village,,0.0,080 43334333,Quick Bites,Delivery,1.0,2.0,American,0.0
9391,Ambur Dum Burger,No,No,Lower Manhattan,,0.0," 8970895965,  8553422626",Quick Bites,Delivery,1.0,1.0,Italian,0.0
1376,Kababish Restaurant,Yes,No,Lower Manhattan,3.6/5,15.0," 8050732123, 00 805074123",,Delivery,1.0,3.0,American,1.0
21752,Sea Lions BBQ & Grills,No,Yes,Chelsea,4.6/5,538.0,080 45128689,,Buffet,7.0,5.0,American,1.0
35134,Chung Wah,Yes,No,Tribeca,4.0 /5,314.0,"080 41607888
080 41607999",Casual Dining,Delivery,7.0,4.0,Chinese,1.0
17678,Rajdhani Thali Restaurant,Yes,Yes,Greenwich,4.0/5,1129.0,"080 25212517, 080 25212518",Casual Dining,Delivery,7.0,1.0,American,1.0
17071,Aaranya Restaurant,Yes,No,East Village,3.4/5,212.0," 9845475786,  9900088992",,Dine-out,5.0,3.0,American,1.0
40714,Palos,Yes,No,Staten and Ellis Islands,3.3 /5,49.0, 7996851344,Quick Bites,Delivery,1.0,2.0,Chinese,0.0
51411,Udupi Cafe,Yes,No,Chinatown,3.6 /5,12.0,080 49652132,Quick Bites,Dine-out,1.0,4.0,Mexican,0.0
7412,Nandi Mess - Feel Like Mom's,Yes,No,Chinatown,3.6/5,," 8668176616,  9590093434",Quick Bites,Delivery,1.0,1.0,Mexican,0.0
50828,The South,No,No,Chinatown,3.7 /5,21.0, 7619223332,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
31957,FoodNite,Yes,No,Lower Manhattan,,0.0, 9597450021,Quick Bites,Dine-out,1.0,3.0,American,0.0
16537,Aroma Fine Dine,Yes,Yes,East Village,4.0/5,127.0," 9513888632,  9945845334",Casual Dining,Delivery,4.0,4.0,American,1.0
28779,Village Donne Burger,Yes,No,Tribeca,3.3 /5,49.0, 9880187342,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
8299,Mudpipe Cafe,Yes,Yes,Lower Manhattan,4.5/5,1874.0, 9631220007,Cafe,Cafes,7.0,3.0,Snacks,1.0
8939,Brew Meister,Yes,Yes,Chelsea,4.1/5,971.0,080 49652498,Microbrewery,Delivery,,5.0,American,1.0
19352,Viceroy's Sarathi,Yes,No,Greenwich,3.8/5,,"080 25256162,  9449890148",Casual Dining,Pubs and bars,7.0,2.0,American,1.0
41588,Chullah Bhatti,Yes,Yes,Staten and Ellis Islands,4.0 /5,561.0,"080 42097844
 7406790215",Casual Dining,Dine-out,7.0,2.0,American,1.0
50550,Hyderabad Burger,Yes,No,Chinatown,3.2 /5,4.0, 9786055096,Quick Bites,Delivery,1.0,1.0,Italian,0.0
20198,Churchill's,Yes,Yes,Midtown,4.1/5,1406.0," 9035475040,  9845033470",Casual Dining,Delivery,7.0,2.0,American,1.0
29884,Perk Bytes,Yes,No,East Village,4.1 /5,134.0,"080 42023320,  9902913320",Casual Dining,Delivery,4.0,1.0,American,1.0
32835,Royal Paris,Yes,No,Lower Manhattan,3.8 /5,71.0,"080 26845444, 080 26846444",Casual Dining,Delivery,2.0,3.0,American,1.0
45889,Singh Saab,Yes,No,Greenwich,3.7 /5,244.0," 9686193958
 9686193957",Casual Dining,Dine-out,7.0,3.0,American,1.0
10830,New Shetty Lunch Bhavan,No,No,Lower Manhattan,NEW,0.0, 9164526587,Quick Bites,Dine-out,1.0,,Mexican,0.0
45569,Grubhouse,Yes,No,Greenwich,4.1 /5,338.0,080 40999721,Casual Dining,Desserts,7.0,2.0,Snacks,1.0
21474,Nammura Upahara,No,No,Midtown,3.8 /5,40.0,,Quick Bites,Dine-out,5.0,1.0,Mexican,0.0
10699,Borah's Kitchen,Yes,No,Lower Manhattan,3.3/5,12.0, 9844900364,Quick Bites,Dine-out,1.0,2.0,American,0.0
11174,New Udupi Grand,Yes,No,East Village,3.6/5,36.0," 9591149245,  8452928697",Quick Bites,Dine-out,1.0,4.0,Mexican,0.0
20569,Uttara Karanataka Mess,No,No,Midtown,3.3/5,5.0, 8746939143,Mess,Delivery,1.0,1.0,Mexican,0.0
51361,Vegtaurant,Yes,No,Chinatown,3.7 /5,88.0, 8904482282,Quick Bites,Dine-out,1.0,2.0,American,0.0
9284,Appana Restaurant,Yes,No,Lower Manhattan,3.5/5,11.0, 9591264628,Quick Bites,Delivery,1.0,1.0,American,0.0
7492,Bageecha,Yes,No,Staten and Ellis Islands,2.2/5,479.0,"080 28525123, 080 28525124",Casual Dining,Delivery,7.0,2.0,American,1.0
9910,Hungry Stone,Yes,No,Tribeca,,, 9886014624,Takeaway,Delivery,1.0,4.0,American,0.0
41590,Earthen Bowl,No,No,Staten and Ellis Islands,3.9 /5,90.0," 7760944477
 9663313993",Cafe,Dine-out,2.0,2.0,Snacks,1.0
27496,Grills And Tandoor,Yes,Yes,Tribeca,3.7/5,109.0," 8910378576, 080 43761888",Casual Dining,Delivery,7.0,,American,1.0
7122,The Farm House Bar n Grill,No,No,Chinatown,3.7/5,34.0," 9980121279,  9900240646",Casual Dining,Delivery,1.0,2.0,American,1.0
8250,HQ,No,Yes,Chinatown,4.1/5,466.0,080 49653010,Casual Dining,Drinks & nightlife,7.0,4.0,American,1.0
33057,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,East Village,4.3 /5,1105.0, 8041697171,Cafe,Delivery,7.0,4.0,Snacks,1.0
33446,Chai Makhan,No,No,Lower Manhattan,-,0.0, 7022287907,Quick Bites,Delivery,1.0,3.0,American,0.0
2429,RSS Donne Burger,Yes,No,Lower Manhattan,3.3/5,58.0, 9632533577,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
42609,Cafe Braqa,Yes,Yes,Greenwich,4.1 /5,147.0, 7204874361,Cafe,Delivery,7.0,4.0,Snacks,1.0
21233,Nandhanus Rasoi,Yes,No,Chelsea,3.4 /5,, 9632490428,Quick Bites,Dine-out,1.0,3.0,Chinese,0.0
26768,Sri Udupi Park,Yes,No,East Village,4.0/5,65.0, 9632765444,Casual Dining,Delivery,1.0,4.0,Mexican,0.0
22740,Mango Tree- The Beer Garden,Yes,Yes,Midtown,4.1/5,1322.0," 9880863789, 080 26851030",Casual Dining,Delivery,7.0,,American,1.0
9195,The Rasoiya Street,Yes,Yes,East Village,4.1/5,1318.0," 9663030533,  8078632775",Casual Dining,Delivery,7.0,4.0,American,1.0
41653,The Iris Kafe,No,No,Staten and Ellis Islands,,0.0," 9035016956
 9035016952",Cafe,Dine-out,1.0,4.0,Snacks,0.0
41568,Shanmukha,Yes,No,Staten and Ellis Islands,3.9 /5,1994.0," 8050538888
 9036209015",Casual Dining,Dine-out,7.0,4.0,Italian,1.0
50591,Beyond Elements,Yes,Yes,Chinatown,4.1 /5,869.0,080 48500777,Casual Dining,Delivery,7.0,4.0,Snacks,1.0
23304,Amritsari Kulcha Land,Yes,No,Midtown,4.0/5,260.0," 8884449474,  7986965273",Quick Bites,Dine-out,7.0,1.0,American,0.0
2406,Appana Restaurant,Yes,No,Lower Manhattan,NEW,0.0, 9591264628,Quick Bites,Dine-out,1.0,1.0,American,0.0
9820,Nuty,Yes,No,East Village,,0.0,080 49652820,Quick Bites,Delivery,1.0,2.0,American,0.0
34437,Dadi's Dum Burger,Yes,Yes,Lower Manhattan,4.1 /5,2727.0," 7090999991
 7090599999",Casual Dining,Dine-out,7.0,3.0,Italian,1.0
34813,Bistro Oui,Yes,Yes,Tribeca,4.1 /5,402.0," 9535007412
 9972815434",,Cafes,7.0,4.0,Snacks,1.0
41631,Five Spice Dining,Yes,No,Staten and Ellis Islands,3.6 /5,56.0,"080 22545100
080 22545120",Casual Dining,Dine-out,2.0,3.0,Chinese,1.0
8549,Howlin Wolf,Yes,No,East Village,4.1/5,93.0, 7795839478,Casual Dining,Delivery,7.0,4.0,Italian,1.0
23452,Fujian Express,Yes,No,Midtown,3.4/5,35.0,080 43334321,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
33105,New Prashanth Hotel,Yes,No,East Village,3.1 /5,53.0, 9916511155,Casual Dining,Delivery,1.0,4.0,Mexican,1.0
17561,Lazy Suzy,Yes,Yes,Greenwich,4.3/5,1235.0,080 49652565,Cafe,Cafes,7.0,8.0,Snacks,1.0
29927,Noon's,Yes,No,East Village,4.2 /5,166.0," 9243405888,  8050160888",Quick Bites,Delivery,3.0,1.0,Italian,0.0
20191,The Grillo,Yes,Yes,Chelsea,2.8/5,80.0, 8043940555,Casual Dining,Delivery,1.0,5.0,American,1.0
45879,Cafe Braqa,Yes,Yes,Greenwich,,147.0, 7204874361,Cafe,Dine-out,7.0,4.0,Snacks,1.0
29392,Swad Punjab Da,Yes,No,Lower Manhattan,4.1 /5,133.0, 8360151853,Quick Bites,Delivery,5.0,1.0,American,0.0
29498,Vijayalakshmi Veg,Yes,No,Chelsea,3.9 /5,100.0,080 49653105,Quick Bites,Delivery,4.0,1.0,Mexican,0.0
11089, 99 Variety Nachos,Yes,No,Chelsea,3.6/5,37.0, 7899689049,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
17033,Petoo,Yes,No,East Village,3.8/5,115.0, 9845008658,Casual Dining,Dine-out,4.0,3.0,American,1.0
36241,Two States,No,No,Lower Manhattan,3.4 /5,5.0, 8618040055,Quick Bites,Delivery,1.0,4.0,American,0.0
9181,Punjabi by Nature 2.0,Yes,Yes,Lower Manhattan,4.2/5,3230.0," 9980638800,  8050509111",Casual Dining,Delivery,7.0,1.0,American,1.0
51223,The Farm House Bar n Grill,No,No,Chinatown,3.7 /5,34.0," 9980121279
 9900240646",Casual Dining,Dine-out,1.0,2.0,American,1.0
37071,Jayanthi Johnson,No,No,Tribeca,3.1 /5,21.0,,Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
51521,New Udupi Upahar,No,No,Chinatown,3.6 /5,18.0, 9741677541,Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
19565,Swad Punjab Da,Yes,No,Lower Manhattan,4.0/5,130.0, 8360151853,,Delivery,5.0,1.0,American,0.0
30000,Anika's America Kitchen,Yes,No,East Village,3.3 /5,5.0, 9538270610,Delivery,Delivery,1.0,2.0,Italian,0.0
9118,Daniyal's,Yes,No,Lower Manhattan,3.1/5,42.0, 8197567419,Quick Bites,Delivery,1.0,4.0,American,1.0
19283,Swing,No,Yes,Greenwich,3.8/5,201.0,080 49653450,Casual Dining,Drinks & nightlife,3.0,3.0,American,1.0
27219,Cafe Medley,Yes,No,Tribeca,4.2/5,1063.0," 8041160865,  9845141475",Cafe,Delivery,7.0,3.0,Snacks,1.0
9655,Foodies Club,Yes,No,Lower Manhattan,3.4/5,5.0, 9035720056,Quick Bites,Delivery,1.0,5.0,Mexican,0.0
50242,Mani's Dum Burger,Yes,No,Chinatown,4.0 /5,438.0,"080 43006111
 9606441696",Casual Dining,Delivery,7.0,2.0,Italian,1.0
30681,Kombo King,No,No,Lower Manhattan,,0.0," 9916533331,  9916533332",Delivery,Delivery,1.0,2.0,American,0.0
19424,Starbucks,No,No,Chelsea,4.1/5,108.0,,Cafe,Cafes,1.0,2.0,Snacks,1.0
50553,Nisarga Restaurant,Yes,No,Chinatown,3.4 /5,6.0, 9620726727,Quick Bites,Delivery,1.0,2.0,American,0.0
33328,Royal's Burger,Yes,No,Lower Manhattan,,0.0, 9980871513,Quick Bites,Delivery,1.0,1.0,Italian,0.0
35762,Kallummakkaya,Yes,No,Lower Manhattan,,0.0, 9605141138,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
23248,Beach Hut,No,No,Midtown,3.5/5,134.0," 9740002754,  9739145695",Casual Dining,Dine-out,7.0,2.0,American,1.0
21870,Pizza Central,Yes,No,Lower Manhattan,4.0/5,199.0, 9731100002,,Delivery,5.0,1.0,American,0.0
21935,Paradise,Yes,No,Midtown,4.0/5,1986.0," 9513477574,  9901842605",Casual Dining,Delivery,7.0,3.0,Italian,1.0
7934,Flavours Radha Hometel,No,Yes,Chinatown,3.5/5,185.0," 9980121279,  9900240645",Casual Dining,Dine-out,7.0,4.0,American,1.0
17812,Pasta Street,Yes,Yes,Greenwich,4.5/5,1619.0,"080 48504242, 080 48501500",Casual Dining,Delivery,7.0,3.0,Italian,1.0
17844,Cafe Coffee Day,Yes,No,Greenwich,3.7/5,72.0, 9071381494,Cafe,Delivery,2.0,2.0,Snacks,1.0
2412,Totus,Yes,No,Lower Manhattan,NEW,0.0, 7337830757,Quick Bites,Dine-out,1.0,1.0,Chinese,0.0
30218,North American And Bengali Mess,No,No,Tribeca,3.7 /5,34.0, 8971812966,Mess,Delivery,1.0,2.0,American,0.0
37461,Sri Sharana Basaveshwara Khanavali,No,No,Lower Manhattan,,0.0, 9743806316,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
4968,Float,Yes,Yes,Staten and Ellis Islands,4.4/5,3061.0," 9066887042,  9066887086",Casual Dining,Pubs and bars,7.0,2.0,American,1.0
35535,Anika's America Kitchen,Yes,No,East Village,3.3 /5,6.0, 9538270610,Delivery,Delivery,1.0,2.0,Italian,0.0
22636,Padosi Apke Apne,No,No,Midtown,NEW,0.0," 8277759447,  8041204747",Quick Bites,Delivery,1.0,3.0,Mexican,0.0
9733,Cafemoto,Yes,No,Tribeca,4.0/5,201.0," 6360827051,  8129229603",Cafe,Delivery,7.0,4.0,Snacks,1.0
9799,Bottle Breacher,No,Yes,Midtown,4.2/5,1192.0, 9482512009,Casual Dining,Delivery,7.0,2.0,Italian,1.0
23259,Eat Repeat Express,Yes,No,Midtown,,20.0," 9538155111, 080 41325511",Casual Dining,Dine-out,1.0,5.0,American,1.0
50849,Oregano Pasta & Pizza,Yes,No,Chinatown,,0.0, 9535783578,Quick Bites,Delivery,1.0,1.0,Italian,0.0
17228,HSR SLV Fast Food,Yes,No,East Village,3.7/5,34.0," 9900928489,  9731594432",Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
29067,Kairali,Yes,No,Lower Manhattan,3.9 /5,172.0, 9844034033,Quick Bites,Dine-out,7.0,3.0,Mexican,0.0
11342,Food Magic,No,No,East Village,,0.0, 7795403785,Quick Bites,Dine-out,,2.0,American,0.0
9638,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3/5,6.0," 8050077699,  9731841212",Quick Bites,Delivery,,2.0,Italian,0.0
29778,Sultans of Spice,Yes,Yes,Tribeca,4.5 /5,3467.0,080 49652770,Casual Dining,Delivery,7.0,3.0,American,1.0
21488,Jaganath Restaurant And Hotel,No,No,Midtown,3.2 /5,8.0," 8197357084,  8748968277",,Dine-out,1.0,1.0,American,0.0
30513,Nuty,Yes,No,East Village,,0.0,080 49652820,Quick Bites,Delivery,1.0,2.0,American,0.0
51367,Night Diaries,No,No,Chinatown,3.1 /5,16.0, 9108269485,Quick Bites,Dine-out,1.0,1.0,American,0.0
33266,Aaranya Restaurant,Yes,No,East Village,3.4 /5,," 9845475786,  9900088992",Casual Dining,Delivery,5.0,3.0,American,1.0
26623,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,East Village,4.3/5,1101.0, 8041697171,Cafe,Cafes,7.0,4.0,,1.0
23221,Beijing Bites,No,No,Midtown,4.0/5,99.0, 8867811601,Casual Dining,Dine-out,3.0,2.0,Chinese,1.0
36296,Lets cafe,No,No,Tribeca,3.5 /5,6.0, 9573819444,Quick Bites,Delivery,1.0,2.0,Chinese,0.0
1774,New Kabab Plaza,No,No,Lower Manhattan,NEW,0.0, 9740099888,Casual Dining,Delivery,1.0,2.0,Italian,0.0
3893,Rayalaseema Chefs,Yes,Yes,Staten and Ellis Islands,3.9/5,225.0," 8904074151,  8147074151",Casual Dining,Delivery,7.0,4.0,American,1.0
33174,Hyderabadi Burger Flames,Yes,No,Lower Manhattan,,0.0,080 49652784,Takeaway,Delivery,1.0,2.0,Italian,0.0
11087,Spice Code,No,Yes,Midtown,3.9/5,165.0," 9513699007,  9513699006",Casual Dining,Dine-out,6.0,4.0,Mexican,1.0
20406,Bengaluru Foodies,No,No,Chelsea,,, 9739840548,Quick Bites,Delivery,1.0,2.0,American,0.0
44725,Urban Tamaasha,Yes,Yes,Greenwich,4.1 /5,880.0,080 49653528,Casual Dining,Buffet,7.0,3.0,American,1.0
36279,Bhoja99,No,No,Lower Manhattan,,0.0,00 966319747,,Delivery,1.0,1.0,American,0.0
7231,Delhiciouss,No,No,Chinatown,3.7/5,24.0, 8722822722,Quick Bites,Delivery,1.0,2.0,American,0.0
1508,Food Times,Yes,No,Midtown,,0.0," 9611282785,  9945052352",Takeaway,Delivery,1.0,2.0,American,0.0
30544,Khaja Point,No,No,Lower Manhattan,NEW,0.0, 9886804017,Quick Bites,Delivery,1.0,3.0,American,0.0
35640,New South Corner,Yes,No,Lower Manhattan,3.7 /5,20.0," 9964564245
 9986468077",Quick Bites,Delivery,,3.0,Mexican,0.0
18789,Singh Saab,Yes,No,Greenwich,3.7/5,243.0," 9686193958,  9686193957",Casual Dining,Dine-out,7.0,1.0,American,1.0
20865,Maiyas,Yes,No,Chelsea,4.0/5,1782.0, 9632411352,Quick Bites,Desserts,7.0,4.0,American,0.0
41178,Fashion Knack Cafe,No,No,Chinatown,3.7 /5,18.0, 7024541064,Cafe,Delivery,1.0,3.0,Snacks,0.0
7976,Miro Bar - Miraya Hotel & Residences,No,No,Chinatown,3.8/5,26.0," 7760961733,  7760961714",Lounge,Dine-out,1.0,4.0,American,1.0
21957,Nati Palace,Yes,No,Midtown,3.5/5,11.0, 8618007711,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
18903,Halli Mane Rotti,No,No,Greenwich,3.4/5,8.0, 8105288801,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
28796,The Monalisa Restaurant,Yes,No,Tribeca,3.3 /5,4.0," 7795514911,  7022142858",Quick Bites,Dine-out,1.0,1.0,Chinese,0.0
37135,Royal View Restaurant,Yes,No,Lower Manhattan,3.7 /5,26.0,"080 41133114
080 41233571",Casual Dining,Dine-out,1.0,3.0,American,1.0
41762,Sai Foods,No,No,Staten and Ellis Islands,4.1 /5,123.0, 9008353777,Quick Bites,Dine-out,7.0,1.0,American,0.0
17486,Hammered,No,No,East Village,NEW,0.0,080 45128705,Bar,Drinks & nightlife,7.0,4.0,American,1.0
28452,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1470.0,080 49653231,Cafe,Dine-out,7.0,4.0,Snacks,1.0
18517,Django,Yes,Yes,Greenwich,4.0/5,210.0," 7618789640,  7618789641",Cafe,Desserts,7.0,5.0,Snacks,1.0
10793,Ambur Azad Darbar,No,No,Lower Manhattan,3.2/5,6.0," 9886316731,  8971033022",Quick Bites,Dine-out,1.0,3.0,American,0.0
46111,Monkey Bar,Yes,No,Greenwich,4.3 /5,3890.0,080 49653039,Pub,Pubs and bars,7.0,4.0,American,1.0
8861,New Udupi Upahar,Yes,No,Chelsea,3.5/5,23.0,"080 26653377,  9481801313",Quick Bites,Delivery,1.0,2.0,Mexican,0.0
51546,Neerav Chinese Cuisine,No,No,Chinatown,,0.0," 8971735513
 9742560068",Quick Bites,Dine-out,1.0,1.0,Chinese,0.0
41618,Light House Cafe,No,No,Staten and Ellis Islands,3.6 /5,94.0," 9741033890
 9743686830",Cafe,Dine-out,1.0,5.0,Snacks,1.0
21456,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137.0, 8050765508,Quick Bites,Dine-out,6.0,2.0,American,0.0
42446,Aagaman Veg,Yes,No,Greenwich,,560.0,"080 40956662
080 40926663",Casual Dining,Delivery,7.0,3.0,American,1.0
